Date,Open,High,Low,Close,Adj Close,Volume
12/19/2017,3341.949951,3356.870117,3327.050049,3332.689941,3332.689941,0
12/20/2017,3346.919922,3359.610107,3336.820068,3349.899902,3349.899902,0
12/21/2017,3344.719971,3370.77002,3344.689941,3356.469971,3356.469971,0
12/22/2017,3340.969971,3372.860107,3339.01001,3363.52002,3363.52002,0
12/26/2017,3359.649902,3379.780029,3356.01001,3377.449951,3377.449951,0
12/27/2017,3383.01001,3399.22998,3376.800049,3382.889893,3382.889893,0
12/28/2017,3390.840088,3396.48999,3366.159912,3389.209961,3389.209961,0
12/29/2017,3395.360107,3402.830078,3355.620117,3356.610107,3356.610107,0
1/2/2018,3378.639893,3441.629883,3360.110107,3440.669922,3440.669922,0
1/3/2018,3448.199951,3495.580078,3434.810059,3485.919922,3485.919922,0
1/4/2018,3498.709961,3498.820068,3443.580078,3456.189941,3456.189941,0
1/5/2018,3468.070068,3471.669922,3434.669922,3454.080078,3454.080078,0
1/8/2018,3451.629883,3454.77002,3383.040039,3406.080078,3406.080078,0
1/9/2018,3423.929932,3485.370117,3422.649902,3474.399902,3474.399902,0
1/10/2018,3464.659912,3491.27002,3436.699951,3489.560059,3489.560059,0
1/11/2018,3494.100098,3505.949951,3469.149902,3499.790039,3499.790039,0
1/12/2018,3506.51001,3528.629883,3498.51001,3522.909912,3522.909912,0
1/16/2018,3538.709961,3561.26001,3473.25,3476.330078,3476.330078,0
1/17/2018,3503.040039,3519.47998,3478.889893,3505.570068,3505.570068,0
1/18/2018,3499.889893,3506.149902,3469.27002,3500.77002,3500.77002,0
1/19/2018,3506.97998,3526.830078,3501.969971,3523.969971,3523.969971,0
1/22/2018,3567.379883,3635.139893,3562.98999,3635.139893,3635.139893,0
1/23/2018,3638.669922,3691.320068,3634.199951,3676.300049,3676.300049,0
1/24/2018,3680.959961,3688.060059,3615.300049,3645.409912,3645.409912,0
1/25/2018,3681.159912,3681.419922,3636.590088,3670.540039,3670.540039,0
1/26/2018,3691.679932,3722.01001,3690.23999,3714.810059,3714.810059,0
1/29/2018,3706.570068,3749.47998,3703.629883,3727.02002,3727.02002,0
1/30/2018,3682.01001,3694.290039,3647.76001,3657.97998,3657.97998,0
1/31/2018,3671.459961,3681.550049,3579.080078,3590.23999,3590.23999,0
2/1/2018,3583.47998,3606.100098,3565.72998,3589.610107,3589.610107,0
2/2/2018,3559.929932,3585.77002,3525.320068,3528.860107,3528.860107,0
2/5/2018,3508.530029,3535.610107,3373.780029,3373.790039,3373.790039,0
2/6/2018,3324.209961,3446.47998,3314.679932,3440.959961,3440.959961,0
2/7/2018,3426.389893,3485.070068,3424.26001,3442.120117,3442.120117,0
2/8/2018,3448.469971,3461.879883,3297.149902,3297.149902,3297.149902,0
2/9/2018,3327.800049,3351.590088,3181.850098,3325.719971,3325.719971,0
2/12/2018,3353.379883,3408.879883,3332.060059,3377.98999,3377.98999,0
2/13/2018,3358.570068,3390.219971,3336.98999,3384.72998,3384.72998,0
2/14/2018,3352.540039,3464.320068,3352.540039,3448.879883,3448.879883,0
2/15/2018,3471.709961,3488.459961,3436.27002,3483.179932,3483.179932,0
2/16/2018,3477.530029,3504.969971,3457.159912,3470.149902,3470.149902,0
2/20/2018,3454.179932,3482.98999,3425.409912,3433.840088,3433.840088,0
2/21/2018,3439.73999,3497.810059,3428.409912,3428.590088,3428.590088,0
2/22/2018,3452.030029,3466.52002,3407.590088,3410.040039,3410.040039,0
2/23/2018,3437.25,3482.540039,3402.449951,3482.129883,3482.129883,0
2/26/2018,3495.47998,3515.540039,3477.97998,3507.47998,3507.47998,0
2/27/2018,3502.439941,3517.060059,3461.100098,3461.100098,3461.100098,0
2/28/2018,3454.330078,3461.469971,3397.949951,3397.949951,3397.949951,0
3/1/2018,3395.959961,3417.919922,3340.02002,3366.409912,3366.409912,0
3/2/2018,3336.5,3455.169922,3336.139893,3450,3450,0
3/5/2018,3432.830078,3493.790039,3431.139893,3487.22998,3487.22998,0
3/6/2018,3494.320068,3503.879883,3461.219971,3493.689941,3493.689941,0
3/7/2018,3465.850098,3518.639893,3464.889893,3518.439941,3518.439941,0
3/8/2018,3528.879883,3542.72998,3504.709961,3540.280029,3540.280029,0
3/9/2018,3563.969971,3597.899902,3546.560059,3596.540039,3596.540039,0
3/12/2018,3602.409912,3615.669922,3578.820068,3605.959961,3605.959961,0
3/13/2018,3619.48999,3634.23999,3572.580078,3580.73999,3580.73999,0
3/14/2018,3600.02002,3604.77002,3562.72998,3576.560059,3576.560059,0
3/15/2018,3597.629883,3597.629883,3530.379883,3540.169922,3540.169922,0
3/16/2018,3552.189941,3567.280029,3540.51001,3544.030029,3544.030029,0
3/19/2018,3528.370117,3536.649902,3439.060059,3473.27002,3473.27002,0
3/20/2018,3482.620117,3487.350098,3455.22998,3474.98999,3474.98999,0
3/21/2018,3474.199951,3501.97998,3466.659912,3477.969971,3477.969971,0
3/22/2018,3441.810059,3475.669922,3394.350098,3395.570068,3395.570068,0
3/23/2018,3396.639893,3404.840088,3309.590088,3309.850098,3309.850098,0
3/26/2018,3367.590088,3401.860107,3306.459961,3399.060059,3399.060059,0
3/27/2018,3414.090088,3414.100098,3290.899902,3304.659912,3304.659912,0
3/28/2018,3323.5,3354.590088,3290.050049,3331.909912,3331.909912,0
3/29/2018,3350.169922,3390.120117,3321.639893,3354.399902,3354.399902,0
4/2/2018,3324.600098,3328.72998,3189.639893,3221.399902,3221.399902,0
4/3/2018,3240.699951,3245.669922,3176.560059,3235.5,3235.5,0
4/4/2018,3190.23999,3337.23999,3190.149902,3327.909912,3327.909912,0
4/5/2018,3346.840088,3347.070068,3266.310059,3275.25,3275.25,0
4/6/2018,3225.98999,3252.379883,3152.679932,3176.47998,3176.47998,0
4/9/2018,3221.649902,3284.929932,3210.899902,3233.080078,3233.080078,0
4/10/2018,3276.97998,3333.189941,3257.939941,3326.179932,3326.179932,0
4/11/2018,3300.439941,3355.929932,3299.939941,3313.169922,3313.169922,0
4/12/2018,3334.52002,3373.77002,3333.01001,3355.340088,3355.340088,0
4/13/2018,3371.719971,3372.02002,3315.02002,3330.139893,3330.139893,0
4/16/2018,3359.790039,3359.889893,3305.870117,3309.540039,3309.540039,0
4/17/2018,3334.590088,3384.449951,3327.909912,3373.629883,3373.629883,0
4/18/2018,3381.189941,3395.969971,3367.580078,3375.290039,3375.290039,0
4/19/2018,3362.72998,3384.090088,3320.52002,3328.320068,3328.320068,0
4/20/2018,3327.659912,3331.360107,3291.659912,3300.340088,3300.340088,0
4/23/2018,3305.540039,3319.72998,3275.969971,3294.169922,3294.169922,0
4/24/2018,3300.77002,3302.810059,3230.080078,3245.540039,3245.540039,0
4/25/2018,3255.27002,3266.110107,3218.070068,3244.030029,3244.030029,0
4/26/2018,3265.810059,3329,3256.889893,3311.629883,3311.629883,0
4/27/2018,3313.780029,3324.909912,3289.340088,3321.25,3321.25,0
4/30/2018,3328.580078,3330.47998,3254.840088,3254.850098,3254.850098,0
5/1/2018,3251.919922,3272.889893,3226.169922,3270.889893,3270.889893,0
5/2/2018,3241.179932,3265.77002,3225.840088,3227.879883,3227.879883,0
5/3/2018,3218.330078,3239.360107,3158.870117,3182.219971,3182.219971,0
5/4/2018,3181.929932,3235.189941,3181.929932,3218.909912,3218.909912,0
5/7/2018,3235.800049,3247.040039,3224.469971,3238.01001,3238.01001,0
5/8/2018,3232.620117,3236.959961,3200.139893,3218.77002,3218.77002,0
5/9/2018,3223.050049,3275.649902,3209.030029,3264.439941,3264.439941,0
5/10/2018,3267.75,3293.47998,3252.560059,3263.959961,3263.959961,0
5/11/2018,3265.540039,3360.149902,3265.080078,3351.350098,3351.350098,0
5/14/2018,3360.409912,3408.780029,3360.409912,3387.51001,3387.51001,0
5/15/2018,3366.219971,3366.219971,3341.560059,3349.419922,3349.419922,0
5/16/2018,3353.540039,3391.399902,3349.100098,3380.300049,3380.300049,0
5/17/2018,3375.610107,3384.120117,3356.889893,3381.159912,3381.159912,0
5/18/2018,3383.939941,3398.080078,3371.719971,3386.429932,3386.429932,0
5/21/2018,3401.320068,3405.25,3330.26001,3341.580078,3341.580078,0
5/22/2018,3349.800049,3374.939941,3339.689941,3355.310059,3355.310059,0
5/23/2018,3337.320068,3382.02002,3337.100098,3372.070068,3372.070068,0
5/24/2018,3375.169922,3386.449951,3358.560059,3372.100098,3372.100098,0
5/25/2018,3373.330078,3386.399902,3372.169922,3379.419922,3379.419922,0
5/29/2018,3359.320068,3381.620117,3329.330078,3363.320068,3363.320068,0
5/30/2018,3377.51001,3418.360107,3377.169922,3410.350098,3410.350098,0
5/31/2018,3411.280029,3433.219971,3387.77002,3407.379883,3407.379883,0
6/1/2018,3423.209961,3459.530029,3415.850098,3451.310059,3451.310059,0
6/4/2018,3437.620117,3440.669922,3383.669922,3428.820068,3428.820068,0
6/5/2018,3434.179932,3453.659912,3410.23999,3430.709961,3430.709961,0
6/6/2018,3442.300049,3479.25,3431.790039,3474.550049,3474.550049,0
6/7/2018,3480.649902,3487.919922,3429.98999,3446.27002,3446.27002,0
6/8/2018,3440.669922,3470.47998,3435.360107,3463.959961,3463.959961,0
6/11/2018,3465.830078,3467.620117,3447.330078,3455.780029,3455.780029,0
6/12/2018,3460.629883,3496.659912,3459.159912,3485.209961,3485.209961,0
6/13/2018,3491.129883,3511.050049,3463.320068,3472.23999,3472.23999,0
6/14/2018,3477.73999,3505.77002,3469.090088,3500.01001,3500.01001,0
6/15/2018,3488.76001,3509.120117,3476.620117,3494.360107,3494.360107,0
6/18/2018,3464.909912,3471.959961,3439.649902,3468.199951,3468.199951,0
6/19/2018,3447.030029,3521.189941,3447.02002,3520.780029,3520.780029,0
6/20/2018,3536.590088,3578.959961,3530.98999,3577.429932,3577.429932,0
6/21/2018,3572.909912,3574.310059,3529.030029,3535.350098,3535.350098,0
6/22/2018,3547.129883,3547.409912,3510.51001,3525.449951,3525.449951,0
6/25/2018,3511.429932,3519.379883,3437.76001,3460.850098,3460.850098,0
6/26/2018,3471.139893,3478.090088,3417.76001,3449.5,3449.5,0
6/27/2018,3454.429932,3462.870117,3375.689941,3376.530029,3376.530029,0
6/28/2018,3378.939941,3406.280029,3342.810059,3397.090088,3397.090088,0
6/29/2018,3433.389893,3482.120117,3433.389893,3453.429932,3453.429932,0
7/2/2018,3437.060059,3485.620117,3421.449951,3484.419922,3484.419922,0
7/3/2018,3494.719971,3510.459961,3478.850098,3487.419922,3487.419922,0
7/5/2018,3504.409912,3527.969971,3486.449951,3525.399902,3525.399902,0
7/6/2018,3592.73999,3657.090088,3587.629883,3656.5,3656.5,0
7/9/2018,3671.379883,3676.899902,3650.02002,3676.800049,3676.800049,0
7/10/2018,3681.419922,3681.419922,3652.659912,3669.649902,3669.649902,0
7/11/2018,3645.77002,3673.929932,3641.879883,3661.530029,3661.530029,0
7/12/2018,3684.360107,3718.969971,3672.26001,3718.52002,3718.52002,0
7/13/2018,3717.409912,3736.5,3709.47998,3724.209961,3724.209961,0
7/16/2018,3724.23999,3724.370117,3684.199951,3696.48999,3696.48999,0
7/17/2018,3682.030029,3731.060059,3682.030029,3722.899902,3722.899902,0
7/18/2018,3717.419922,3723.850098,3698.570068,3720.600098,3720.600098,0
7/19/2018,3709.830078,3735.820068,3688.179932,3725.070068,3725.070068,0
7/20/2018,3720.830078,3734.820068,3713.090088,3719.939941,3719.939941,0
7/23/2018,3712.300049,3728.47998,3710.889893,3718.840088,3718.840088,0
7/24/2018,3760.929932,3776.25,3690.320068,3711.709961,3711.709961,0
7/25/2018,3712.179932,3755.800049,3709.629883,3754.280029,3754.280029,0
7/26/2018,3712.47998,3732.580078,3678,3707.820068,3707.820068,0
7/27/2018,3715.02002,3715.51001,3608.050049,3630.709961,3630.709961,0
7/30/2018,3621.409912,3627.429932,3585.870117,3593.370117,3593.370117,0
7/31/2018,3616.459961,3673.75,3616.26001,3666.379883,3666.379883,0
8/1/2018,3666.5,3696.590088,3663.689941,3687.850098,3687.850098,0
8/2/2018,3666.969971,3723.370117,3660.5,3717.73999,3717.73999,0
8/3/2018,3723.080078,3724,3677.48999,3683.860107,3683.860107,0
8/6/2018,3681.76001,3694.550049,3663.780029,3682.080078,3682.080078,0
8/7/2018,3697.870117,3730.030029,3697.26001,3726.23999,3726.23999,0
8/8/2018,3707.350098,3710.800049,3681.27002,3699,3699,0
8/9/2018,3694.5,3730.75,3685.070068,3694.360107,3694.360107,0
8/10/2018,3676.639893,3708.189941,3669.080078,3677.629883,3677.629883,0
8/13/2018,3676.350098,3684.23999,3647.590088,3667.02002,3667.02002,0
8/14/2018,3676.27002,3705.590088,3676.27002,3689.969971,3689.969971,0
8/15/2018,3666.370117,3668.969971,3621.689941,3625.560059,3625.560059,0
8/16/2018,3641.73999,3667.419922,3621.429932,3659.189941,3659.189941,0
8/17/2018,3654.780029,3667.879883,3630.929932,3656.600098,3656.600098,0
8/20/2018,3669.429932,3670.139893,3637.75,3649.26001,3649.26001,0
8/21/2018,3655.76001,3696.27002,3653.25,3686.629883,3686.629883,0
8/22/2018,3677.870117,3719.899902,3676.709961,3714.48999,3714.48999,0
8/23/2018,3712.5,3715.169922,3667.5,3689.679932,3689.679932,0
8/24/2018,3695.060059,3705.310059,3683.5,3695.949951,3695.949951,0
8/27/2018,3714.830078,3766.459961,3714.139893,3761.100098,3761.100098,0
8/28/2018,3765.949951,3775.439941,3757.110107,3774.75,3774.75,0
8/29/2018,3779.77002,3830.01001,3771.189941,3825.060059,3825.060059,0
8/30/2018,3821.899902,3852.290039,3821.050049,3840.610107,3840.610107,0
8/31/2018,3834.340088,3853.189941,3826.620117,3842.659912,3842.659912,0
9/4/2018,3829.27002,3830.219971,3770.889893,3804.600098,3804.600098,0
9/5/2018,3797.719971,3810.570068,3775.399902,3794.050049,3794.050049,0
9/6/2018,3796.120117,3796.72998,3714.280029,3723.169922,3723.169922,0
9/7/2018,3705.620117,3730.699951,3685.080078,3703.860107,3703.860107,0
9/10/2018,3725.350098,3726.610107,3699.100098,3712.449951,3712.449951,0
9/11/2018,3703.77002,3711.399902,3676.47998,3697.340088,3697.340088,0
9/12/2018,3705.23999,3713.110107,3665.02002,3699.070068,3699.070068,0
9/13/2018,3714.600098,3733.679932,3700,3724.590088,3724.590088,0
9/14/2018,3731.01001,3735.449951,3694,3703.26001,3703.26001,0
9/17/2018,3700,3704.439941,3647.590088,3653.100098,3653.100098,0
9/18/2018,3658.300049,3708.300049,3650.830078,3697.459961,3697.459961,0
9/19/2018,3696.469971,3716.780029,3690.889893,3699.030029,3699.030029,0
9/20/2018,3713.5,3753.110107,3713.399902,3751.669922,3751.669922,0
9/21/2018,3756.25,3768.790039,3719.25,3730.949951,3730.949951,0
9/24/2018,3738.959961,3774.399902,3736.02002,3773.330078,3773.330078,0
9/25/2018,3786.129883,3804.689941,3776.47998,3777.969971,3777.969971,0
9/26/2018,3791.959961,3829.620117,3789.48999,3794.27002,3794.27002,0
9/27/2018,3795.070068,3840.360107,3789.840088,3829.860107,3829.860107,0
9/28/2018,3827.25,3846.050049,3817.909912,3835.459961,3835.459961,0
10/1/2018,3856.639893,3865.879883,3799.310059,3804.080078,3804.080078,0
10/2/2018,3806.429932,3814.75,3772.429932,3783.959961,3783.959961,0
10/3/2018,3794.540039,3824.280029,3770.399902,3812.429932,3812.429932,0
10/4/2018,3799.719971,3799.75,3681.709961,3702.949951,3702.949951,0
10/5/2018,3698.889893,3729.050049,3612.98999,3667.290039,3667.290039,0
10/8/2018,3652.969971,3670.27002,3596.129883,3635.98999,3635.98999,0
10/9/2018,3626.659912,3660.159912,3614.48999,3622.26001,3622.26001,0
10/10/2018,3607.919922,3620.100098,3497.060059,3498.209961,3498.209961,0
10/11/2018,3488.560059,3515.159912,3406.409912,3429.52002,3429.52002,0
10/12/2018,3493.699951,3509.320068,3441.820068,3499.860107,3499.860107,0
10/15/2018,3488.030029,3498.649902,3454.209961,3463.790039,3463.790039,0
10/16/2018,3489.290039,3617.060059,3488.219971,3613.47998,3613.47998,0
10/17/2018,3604.919922,3612.139893,3556.169922,3608.560059,3608.560059,0
10/18/2018,3606.389893,3606.459961,3520.26001,3552.25,3552.25,0
10/19/2018,3564.459961,3591.77002,3493.419922,3496.929932,3496.929932,0
10/22/2018,3509.969971,3511.469971,3417.850098,3446.850098,3446.850098,0
10/23/2018,3401,3470.110107,3354.649902,3432.27002,3432.27002,0
10/24/2018,3429.530029,3443.679932,3213.02002,3216.699951,3216.699951,0
10/25/2018,3216.76001,3311.090088,3187.659912,3272.97998,3272.97998,0
10/26/2018,3200.870117,3300.350098,3192.23999,3259.97998,3259.97998,0
10/29/2018,3315.820068,3321.899902,3167.879883,3225.350098,3225.350098,0
10/30/2018,3220.120117,3272.639893,3210.47998,3260.550049,3260.550049,0
10/31/2018,3290.620117,3316.399902,3262.620117,3275.659912,3275.659912,0
11/1/2018,3287.409912,3412.179932,3287.139893,3409.679932,3409.679932,0
11/2/2018,3434.159912,3464.040039,3371.370117,3401.189941,3401.189941,0
11/5/2018,3412.370117,3418.310059,3359.110107,3399.610107,3399.610107,0
11/6/2018,3404.51001,3435.879883,3396.570068,3412.76001,3412.76001,0
11/7/2018,3433.040039,3497.840088,3425.129883,3496.179932,3496.179932,0
11/8/2018,3488.649902,3504.870117,3457.330078,3461.840088,3461.840088,0
11/9/2018,3443.899902,3443.899902,3364.040039,3389.090088,3389.090088,0
11/12/2018,3385,3386.709961,3277.209961,3284.969971,3284.969971,0
11/13/2018,3304.189941,3342.26001,3267,3271.899902,3271.899902,0
11/14/2018,3295.669922,3300.530029,3192.159912,3206.639893,3206.639893,0
11/15/2018,3192.76001,3285.830078,3185.659912,3278.649902,3278.649902,0
11/16/2018,3264.679932,3317.139893,3253.100098,3304.189941,3304.189941,0
11/19/2018,3303.5,3304.129883,3205.949951,3231.149902,3231.149902,0
11/20/2018,3209.449951,3248.780029,3174.959961,3211.850098,3211.850098,0
11/21/2018,3230.280029,3250.209961,3215.790039,3236,3236,0
11/23/2018,3210.969971,3291.959961,3209.820068,3251.080078,3251.080078,0
11/26/2018,3288.969971,3315.98999,3269.110107,3304.909912,3304.909912,0
11/27/2018,3277.679932,3302.209961,3257.459961,3293.27002,3293.27002,0
11/28/2018,3303.959961,3385.23999,3281.449951,3384.959961,3384.959961,0
11/29/2018,3363.050049,3409.350098,3360.540039,3379.399902,3379.399902,0
11/30/2018,3380.129883,3430.320068,3370.110107,3429.340088,3429.340088,0
12/3/2018,3485.830078,3507.469971,3448.399902,3473.399902,3473.399902,0
12/4/2018,3474.090088,3506.050049,3347.040039,3351.27002,3351.27002,0
12/6/2018,3299.830078,3364.780029,3272.300049,3364.199951,3364.199951,0
12/7/2018,3348.060059,3366.310059,3240.419922,3255.159912,3255.159912,0
12/10/2018,3262.129883,3278.820068,3188.830078,3269.800049,3269.800049,0
12/11/2018,3309.300049,3324.409912,3244.870117,3274.47998,3274.47998,0
12/12/2018,3307.97998,3351.659912,3302.439941,3316.97998,3316.97998,0
12/13/2018,3324.050049,3333.030029,3247.649902,3264.169922,3264.169922,0
12/14/2018,3235.77002,3255.01001,3197.639893,3204.219971,3204.219971,0
12/17/2018,3195.48999,3248.300049,3125.149902,3146.310059,3146.310059,0
12/18/2018,3170.050049,3172.929932,3053.77002,3088,3088,0
12/19/2018,3092.97998,3138.659912,2991.149902,3025.780029,3025.780029,0
12/20/2018,3017.76001,3029.25,2939.409912,2969.77002,2969.77002,0
12/21/2018,2988.310059,2988.310059,2844.120117,2850.469971,2850.469971,0
12/24/2018,2827.48999,2878.030029,2801.139893,2816.540039,2816.540039,0
12/26/2018,2835.280029,2990.47998,2834.899902,2990.219971,2990.219971,0
12/27/2018,2939.879883,2989.01001,2878.780029,2988.01001,2988.01001,0
12/28/2018,3001.360107,3037.209961,2968.840088,2985.330078,2985.330078,0
12/31/2018,3007.97998,3049.419922,3003.870117,3043.620117,3043.620117,0
1/2/2019,2991.919922,3070.300049,2990.379883,3061.26001,3061.26001,0
1/3/2019,3145.300049,3151.27002,3069.719971,3071.679932,3071.679932,0
1/4/2019,3124.629883,3235.719971,3123.310059,3228.219971,3228.219971,0
1/7/2019,3269.590088,3356.820068,3268.26001,3335.040039,3335.040039,0
1/8/2019,3359.530029,3362.590088,3287.070068,3357.5,3357.5,0
1/9/2019,3368.699951,3398.090088,3360.469971,3379.209961,3379.209961,0
1/10/2019,3364.909912,3425.610107,3340.560059,3425.429932,3425.429932,0
1/11/2019,3408.620117,3432.159912,3396.689941,3428.669922,3428.669922,0
1/14/2019,3403.610107,3404.070068,3367.459961,3368.590088,3368.590088,0
1/15/2019,3376.550049,3435.709961,3372.409912,3434.860107,3434.860107,0
1/16/2019,3430.969971,3475.909912,3413.659912,3414.959961,3414.959961,0
1/17/2019,3406.620117,3472.600098,3406.51001,3452.909912,3452.909912,0
1/18/2019,3463.389893,3476.310059,3425.120117,3475.330078,3475.330078,0
1/22/2019,3448.47998,3449.060059,3398.689941,3416.27002,3416.27002,0
1/23/2019,3422.149902,3450.050049,3352.879883,3389.389893,3389.389893,0
1/24/2019,3389.389893,3402.139893,3372.449951,3391.169922,3391.169922,0
1/25/2019,3412.699951,3442.090088,3393.840088,3440.909912,3440.909912,0
1/28/2019,3400.919922,3409.48999,3356.580078,3370.699951,3370.699951,0
1/29/2019,3371.540039,3388.5,3352.629883,3377.909912,3377.909912,0
1/30/2019,3365.959961,3404.409912,3335.100098,3402.719971,3402.719971,0
1/31/2019,3403.169922,3454.189941,3400.679932,3451.360107,3451.360107,0
2/1/2019,3451.330078,3474.050049,3435.149902,3469.51001,3469.51001,0
2/4/2019,3465.860107,3466.620117,3433.5,3466.620117,3466.620117,0
2/5/2019,3461.080078,3497.199951,3447.030029,3462.02002,3462.02002,0
2/6/2019,3466.610107,3476.26001,3434.709961,3455.409912,3455.409912,0
2/7/2019,3431.050049,3431.100098,3356.070068,3369.310059,3369.310059,0
2/8/2019,3348.340088,3391.419922,3347.429932,3390.800049,3390.800049,0
2/11/2019,3405.25,3411.48999,3383.370117,3408.280029,3408.280029,0
2/12/2019,3415.409912,3443.5,3413.310059,3442.560059,3442.560059,0
2/13/2019,3455.22998,3473.219971,3444.27002,3452,3452,0
2/14/2019,3444.340088,3473.840088,3434.580078,3462.439941,3462.439941,0
2/15/2019,3480.27002,3521.429932,3476.23999,3520.689941,3520.689941,0
2/19/2019,3514.23999,3532.98999,3498.159912,3500.899902,3500.899902,0
2/20/2019,3504.149902,3510.719971,3462.149902,3492.790039,3492.790039,0
2/21/2019,3486.689941,3489.370117,3419.629883,3428.689941,3428.689941,0
2/22/2019,3438.550049,3483.889893,3431.330078,3482.399902,3482.399902,0
2/25/2019,3530.330078,3560.02002,3529.600098,3552.050049,3552.050049,0
2/26/2019,3539.070068,3561.51001,3527.149902,3537.620117,3537.620117,0
2/27/2019,3534.72998,3595.02002,3532.429932,3590.189941,3590.189941,0
2/28/2019,3556.889893,3567.590088,3528.070068,3543.409912,3543.409912,0
3/1/2019,3567.409912,3620.75,3558.540039,3619.47998,3619.47998,0
3/4/2019,3641.47998,3646.159912,3539.01001,3584.100098,3584.100098,0
3/5/2019,3582.919922,3606.02002,3561.189941,3567,3567,0
3/6/2019,3564.439941,3565.310059,3453.48999,3454.949951,3454.949951,0
3/7/2019,3452.51001,3458.469971,3407.5,3431.72998,3431.72998,0
3/8/2019,3395.98999,3418.870117,3384.290039,3414.129883,3414.129883,0
3/11/2019,3424.639893,3489.23999,3424.120117,3488.360107,3488.360107,0
3/12/2019,3498.26001,3532.620117,3491.709961,3515.030029,3515.030029,0
3/13/2019,3530.379883,3566.030029,3524.679932,3562.97998,3562.97998,0
3/14/2019,3567.389893,3577.669922,3536.290039,3548,3548,0
3/15/2019,3559.870117,3590.429932,3559.870117,3587.110107,3587.110107,0
3/18/2019,3592.72998,3611.310059,3559.409912,3579.219971,3579.219971,0
3/19/2019,3589.600098,3594.280029,3570.280029,3578.610107,3578.610107,0
3/20/2019,3577.209961,3588.780029,3532.77002,3553.830078,3553.830078,0
3/21/2019,3464.01001,3517.139893,3461.840088,3516.47998,3516.47998,0
3/22/2019,3501,3507.47998,3398.209961,3399.139893,3399.139893,0
3/25/2019,3400.320068,3416.889893,3364.610107,3404.840088,3404.840088,0
3/26/2019,3429.280029,3467.159912,3429.219971,3465.459961,3465.459961,0
3/27/2019,3465.48999,3469.699951,3389.840088,3417.48999,3417.48999,0
3/28/2019,3429.199951,3454.330078,3417.120117,3439.070068,3439.070068,0
3/29/2019,3483.320068,3519.22998,3479.76001,3512.290039,3512.290039,0
4/1/2019,3539.629883,3544.530029,3510.820068,3517.179932,3517.179932,0
4/2/2019,3518.429932,3558.290039,3514.689941,3547.050049,3547.050049,0
4/3/2019,3566.120117,3574.139893,3540.590088,3565.070068,3565.070068,0
4/4/2019,3563,3578.77002,3521.580078,3550.199951,3550.199951,0
4/5/2019,3563.48999,3614.98999,3563.48999,3614.149902,3614.149902,0
4/8/2019,3610.689941,3610.689941,3564.790039,3594.75,3594.75,0
4/9/2019,3579.47998,3582.169922,3530.310059,3536.689941,3536.689941,0
4/10/2019,3551.639893,3582.030029,3542.939941,3580.050049,3580.050049,0
4/11/2019,3586.689941,3586.830078,3505.77002,3514.189941,3514.189941,0
4/12/2019,3536.439941,3537.560059,3481.47998,3487.159912,3487.159912,0
4/15/2019,3494.340088,3500.22998,3442.689941,3470.909912,3470.909912,0
4/16/2019,3489.879883,3498.070068,3429.889893,3439.709961,3439.709961,0
4/17/2019,3447.459961,3449.26001,3285.459961,3301.540039,3301.540039,0
4/18/2019,3309.23999,3329.800049,3234.280029,3286.560059,3286.560059,0
4/22/2019,3285.610107,3308.429932,3263.070068,3287.370117,3287.370117,0
4/23/2019,3288.870117,3373.090088,3284.969971,3358.98999,3358.98999,0
4/24/2019,3366.379883,3366.379883,3312.090088,3318.169922,3318.169922,0
4/25/2019,3310.219971,3363.669922,3292.820068,3356.060059,3356.060059,0
4/26/2019,3358.399902,3375.72998,3332.909912,3374.25,3374.25,0
4/29/2019,3373.610107,3389.560059,3354.919922,3372.560059,3372.560059,0
4/30/2019,3377.699951,3381.929932,3312.939941,3343,3343,0
5/1/2019,3338.300049,3361.77002,3312.97998,3315.679932,3315.679932,0
5/2/2019,3313.73999,3345.469971,3292.320068,3333.090088,3333.090088,0
5/3/2019,3347.790039,3395.27002,3342.199951,3394.159912,3394.159912,0
5/6/2019,3333.889893,3426.48999,3331.139893,3422.719971,3422.719971,0
5/7/2019,3385.620117,3397.810059,3295.820068,3317.120117,3317.120117,0
5/8/2019,3306.399902,3343.169922,3286.570068,3320.73999,3320.73999,0
5/9/2019,3292.280029,3313.290039,3248.179932,3313.290039,3313.290039,0
5/10/2019,3294.72998,3309.719971,3240.830078,3299.77002,3299.77002,0
5/13/2019,3230.51001,3242.699951,3172.830078,3182.469971,3182.469971,0
5/14/2019,3198.320068,3242.399902,3188.76001,3224.110107,3224.110107,0
5/15/2019,3199.179932,3253.709961,3193.889893,3247.719971,3247.719971,0
5/16/2019,3261.689941,3306.02002,3261.159912,3282.080078,3282.080078,0
5/17/2019,3260.669922,3294.379883,3251.879883,3258.090088,3258.090088,0
5/20/2019,3234.73999,3236.110107,3209.370117,3212.080078,3212.080078,0
5/21/2019,3235.699951,3283.290039,3228.860107,3280.469971,3280.469971,0
5/22/2019,3268.5,3299.659912,3245.189941,3287.090088,3287.090088,0
5/23/2019,3266.149902,3266.919922,3236.75,3258.679932,3258.679932,0
5/24/2019,3275.879883,3302.939941,3265.669922,3274.810059,3274.810059,0
5/28/2019,3274.149902,3290.580078,3230.77002,3232.26001,3232.26001,0
5/29/2019,3210.649902,3217.5,3179.090088,3199.02002,3199.02002,0
